"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.00846516493860972,63,1516,1.58707124010554,"GO:0030182 Neuron differentiation ","https://amigo.geneontology.org/amigo/term/GO:0030182"," CDK16  SPG11  PLPPR4  ACSL3  PALLD  ATXN10  PAK1  DMD  LAMB1  FMR1  MACF1  KDM1A  JADE2  RASGRF1  GLI2  TOP2B  SLC1A3  PSEN1  WDR47  AURKA  HDAC6  ADNP  NEFM  SF3A2  RAB35  TMEM30A  UBE3A  STK25  NFE2L2  MTR  TGIF2  PLS1  ACAP3  KIDINS220  DBNL  DAB2IP  CDK5RAP2  IGF1R  MEIS1  BRAF  CUL4B  HIPK1  TRAPPC9  ALCAM  PITPNA  NRBP2  RELN  LAMA2  LPAR1  MEF2C  VRK1  PRMT1  CAMK2G  DNM2  DICER1  SALL1  MDGA1  CCDC88A  AHI1  SCARB2  PDLIM5  CDK5RAP3  MTCH1"
0.00850332143963924,50,1125,1.6973544973545,"GO:0031399 Regulation of protein modification process ","https://amigo.geneontology.org/amigo/term/GO:0031399"," NDFIP2  FBLN1  NBN  CCNY  CDK5RAP3  UBE3A  CCDC88A  GPNMB  DAB2IP  WARS1  TOM1L1  SAE1  PAK1  NRG1  BRAF  ADAM9  SPHK1  DDX3X  POMT2  HSPA5  ITCH  PSEN1  HDAC6  ADNP  FMR1  OXR1  KIRREL1  RELN  PELI1  MTOR  DMD  KDM1A  PLAUR  KAT2A  UNC119  ACVR1  KRAS  BMAL1  HAX1  PTPN13  STAT2  HGS  KDM4D  MAP3K12  RGS14  SLC8A1  TNFRSF10B  PILRB  GPS1  CDC6"
0.00852133353754359,162,4797,1.28973465558831,"GO:0006810 Transport ","https://amigo.geneontology.org/amigo/term/GO:0006810"," VPS50  RHBDF1  GRAMD1B  ZFYVE16  FBXW11  NSF  SLC1A3  DNM2  XPO1  P2RX5  EPS15  DNM1L  SRP54  IFT52  SEC23B  FMR1  CDK16  PORCN  NDFIP2  COG4  VPS35L  SPG11  PLEKHJ1  TNPO2  IFT56  RAB5C  UNC119  NUP98  VPS29  RAB35  TMEM30A  TFG  CCDC88A  SLC19A2  ENY2  COPA  IFT81  STX16  ABCC4  RHOT1  IFT22  SERGEF  APOC1  THOC6  SCARB2  VPS33A  ANP32A  VPS53  SH3GL1  KCNH1  HSPD1  GOLGA7  UEVLD  SLC25A28  SLC38A10  ANO10  AP1G1  SCN9A  SLC19A1  CLTB  MCTP1  ALS2CL  TRAPPC6B  SLC8A1  SFXN4  VPS33B  HGS  RAB40C  WWP2  APOM  SNX2  NPHP3  ERBB3  CSK  MFSD1  ACSL3  TMEM175  MACF1  OSBPL2  MTCH1  NRG1  BRAF  MFSD12  ADAM9  C1QTNF1  PITPNA  SPHK1  FUZ  TRAF3IP2  HMMR  ACACB  PSEN1  ERC1  HDAC6  RHBDD3  FERMT1  ARMCX3  GRB10  LZTS2  CASC3  TMCO6  UBE3A  HDLBP  ATF2  NFE2L2  TMEM9  KDM5B  ATP6V0B  PLPPR4  CLCC1  STAT5A  ATG4D  TBC1D5  DBNL  DENND4C  LRPPRC  MFGE8  TOM1L1  LYST  ANK2  GSN  SEC16A  PAK1  EXT2  CUL4B  NDUFS2  GAPVD1  NDUFB8  RGS14  CLSTN1  UQCRH  DCTN2  MACIR  ATP6AP2  BTBD9  OSBP2  P4HB  TMEM120A  LPAR1  DMD  DUS4L-BCAP29  RIPOR1  HSPA5  LETMD1  EVI5  RNF126  ITCH  ARHGAP21  ISCU  NUMA1  IGF1R  ANKRD13D  USP7  CHCHD10  MEF2C  PSMD9  BMAL1  AHI1  STAC2  RELN  CAMK2G  TRAPPC9"
0.00877425027288482,73,1830,1.52344522508457,"GO:0045893 Positive regulation of dna-templated transcription ","https://amigo.geneontology.org/amigo/term/GO:0045893"," CDK13  MEF2C  CRTC1  KAT2A  KMT2A  MEIS2  MEIS1  KMT2D  MED12  MRTFB  KDM1A  GLI2  NFAT5  SALL1  DNAJC2  GLI1  ACVR1  STAT1  ATF2  NFE2L2  ENY2  BMAL1  LMO7  DAB2IP  CDK5RAP2  NFIC  NAA15  STAT2  ATF7  LARP7  DEAF1  ZBTB18  CHEK2  DDX3X  TAF9  TEAD3  FBXW11  ARMCX3  CDK5RAP3  SMARCD2  NUP98  UBE3A  FOSB  ZNF384  ZNF227  E2F5  USP21  TACC1  RBPMS  PKNOX1  MSL2  ZNF600  WWP2  CHCHD10  ZNF658  PSEN1  WAC  NRF1  NEK4  NOL11  MAP3K12  HAX1  ZEB2  MTOR  PSMD9  AHI1  NAA16  DNM2  PSMC5  MED15  STAT5A  TRRAP  HSPA5"
0.00883978136745138,17,240,2.70515873015873,"GO:0006282 Regulation of dna repair ","https://amigo.geneontology.org/amigo/term/GO:0006282"," RADX  RNF126  CYREN  PRMT1  WRAP53  SPIDR  TRRAP  PELI1  TOP2B  BRCC3  KDM1A  KDM4D  NBN  SMARCD2  KAT2A  ENY2  TAF9"
0.00883978136745138,91,2406,1.44444444444444,"GO:0010558 Negative regulation of macromolecule biosynthetic process ","https://amigo.geneontology.org/amigo/term/GO:0010558"," ATF2  MACROH2A2  DICER1  FMR1  TRIM2  PHC1  DROSHA  TGIF2  MAGEA10  PUM1  CNOT6L  UHRF2  ZCCHC7  SFMBT1  ATF7IP2  SAMD4B  EDC3  ZNF572  MACIR  YTHDF3  NOC2L  WWP2  SKIC2  DDX3X  N4BP2L2  LIN37  LARP7  KDM1A  HDAC7  GLI2  FBLN1  TUT7  SALL1  CARD8  CASC3  KAT2A  KDM5B  CD46  GPNMB  DAB2IP  SKIC8  TOB1  NFIC  WWC2  JAZF1  NRG1  ZEB2  DEAF1  ZBTB18  SATB1  ZMYND11  TRAF3IP2  PSEN1  PSMC5  PRMT5  ADNP  FERMT1  CSK  DNAJC2  TLE4  TASOR2  ERBIN  SPOCD1  TLE3  DEDD  ZNF248  MXD3  TINF2  FBXW11  MEF2C  AURKA  HDAC6  NDFIP2  EIF3E  DAP  KMT2A  SUV39H2  USP47  USP7  ILRUN  ZNF658  BAZ2A  GRB10  STAT1  BMAL1  KMT2D  DEDD2  ITCH  FOSB  MEIS2  ZNF282"
0.00883978136745138,17,240,2.70515873015873,"GO:0048738 Cardiac muscle tissue development ","https://amigo.geneontology.org/amigo/term/GO:0048738"," MEF2C  GLI1  NRG1  COL11A1  ERBB3  MAP2K4  KAT2A  PRMT1  MEIS1  MTOR  DSG2  TAFAZZIN  ACVR1  TGFBR3  ADPRHL1  PDLIM5  SLC8A1"
0.00887495116910846,15,196,2.92274052478134,"GO:0072331 Signal transduction by p53 class mediator ","https://amigo.geneontology.org/amigo/term/GO:0072331"," HIPK1  TAF9  AARS1  CDK5RAP3  CHEK2  NDRG1  KDM1A  RNF34  BAG6  MLF1  AURKA  PRMT5  NBN  USP7  MTOR"
0.0088910860846493,112,3099,1.38023018177907,"GO:0007166 Cell surface receptor signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0007166"," RHBDF1  CASP8  TGFBR3  GLI2  PSEN1  DTX2  KIAA0586  CSK  GRB10  TLE4  LZTS2  CCNY  GLI1  ACVR1  STAT1  IL1R1  TNFRSF10B  STIL  FRMD8  STAT5A  KIDINS220  TLE3  IGF1R  GIGYF1  DEDD  DEDD2  HIPK1  ELAPOR2  ADAM9  STAT2  RNF34  ATP6AP2  TNFSF12  PPP1CA  TRAF3IP2  ERBB3  EIF2B3  ICAM1  DICER1  SALL1  CARD8  TNS2  NPHP3  CCDC88A  TMEM9  CD46  PRMT1  DAB2IP  ULK3  RBPMS  NRG1  BRAF  BMPER  SPHK1  SHARPIN  HGS  BAG6  HSPA5  CC2D2A  NDST1  FBXW11  P2RX5  IFT52  ADNP  FERMT1  PORCN  TTC23  PPP2R1A  IFT56  ATF2  RO60  TGIF2  MACF1  NUMA1  SKIC8  TOB1  GPR161  NCSTN  PDIA3  RGS14  ARL13B  KRT8  MED12  YTHDF3  RELN  PELI1  MIB2  PLAUR  ZMYND11  RNF126  PBLD  IFT81  HAX1  PAK1  ZEB2  USP47  DDX3X  CEP57  FUZ  MEF2C  FMR1  BMAL1  AHI1  NFKBID  LAMB1  ERBIN  PILRB  LAMA2  MAP2K4  STAMBP  P4HB  WWP2"
0.00895907132386866,11,115,3.65300207039337,"GO:1901796 Regulation of signal transduction by p53 class mediator ","https://amigo.geneontology.org/amigo/term/GO:1901796"," TAF9  AARS1  CDK5RAP3  KDM1A  RNF34  MLF1  AURKA  PRMT5  CHEK2  USP7  MTOR"
0.0093019354945459,30,566,2.02423018677436,"GO:0080135 Regulation of cellular response to stress ","https://amigo.geneontology.org/amigo/term/GO:0080135"," NFE2L2  RADX  TAF9  RNF126  STK25  CYREN  PRMT1  WRAP53  SPIDR  TRRAP  PELI1  TOP2B  HDAC6  IGF1R  BRAF  OXR1  USP47  BRCC3  MTOR  KDM1A  ATXN3  KDM4D  BAG6  HSPA5  NBN  SMARCD2  KAT2A  ENY2  DNAJC2  DAB2IP"
0.00938773466553162,20,312,2.44810744810745,"GO:0051402 Neuron apoptotic process ","https://amigo.geneontology.org/amigo/term/GO:0051402"," CASP8  ERBB3  MAP2K4  PSEN1  AARS1  ADNP  SPG11  GPI  ATF2  STAMBP  KRAS  MAP3K12  GMPPA  BRAF  NCSTN  OXR1  NRBP2  XRCC2  MEF2C  TRIM2"
0.00946394298525041,11,116,3.62151067323481,"GO:0042147 Retrograde transport endosome to golgi ","https://amigo.geneontology.org/amigo/term/GO:0042147"," PLEKHJ1  VPS29  VPS53  SNX2  STX16  VPS50  EVI5  RNF126  TBC1D5  USP7  ERC1"
0.00959411631810871,20,313,2.44028601856078,"GO:0016197 Endosomal transport ","https://amigo.geneontology.org/amigo/term/GO:0016197"," VPS50  ZFYVE16  EPS15  VPS35L  PLEKHJ1  VPS29  RAB35  VPS53  ALS2CL  HGS  SNX2  STX16  SCARB2  AP1G1  EVI5  RNF126  TBC1D5  LYST  USP7  ERC1"
0.00959411631810871,13,156,3.18253968253968,"GO:0016482 Cytosolic transport ","https://amigo.geneontology.org/amigo/term/GO:0016482"," PLEKHJ1  VPS29  VPS53  SNX2  STX16  VPS50  EVI5  RNF126  EPS15  TBC1D5  AP1G1  USP7  ERC1"
0.0101189622471434,32,624,1.95848595848596,"GO:0010498 Proteasomal protein catabolic process ","https://amigo.geneontology.org/amigo/term/GO:0010498"," HSPA5  ITCH  PSMC5  NSFL1C  FOXRED2  TRIM2  TMUB2  RNF34  RAD23A  SHARPIN  WWP2  BAG6  RHBDF1  RNF126  FBXW11  XPO1  NFE2L2  ANAPC13  CUL4B  DCAF13  TAF9  PSEN1  AURKA  UBE3A  ATXN3  WAC  ATE1  DAB2IP  USP7  PELI1  FMR1  BMAL1"
0.0101802123390153,46,1021,1.7206287020195,"GO:0019220 Regulation of phosphate metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0019220"," MTMR1  FBLN1  PSEN1  NBN  CCNY  CCDC88A  APOC1  GPNMB  DAB2IP  WARS1  TOM1L1  PAK1  NRG1  BRAF  ADAM9  DDX3X  DNM1L  HDAC6  ADNP  FMR1  TAFAZZIN  KIRREL1  RELN  MTOR  DMD  PLAUR  CDK5RAP3  UNC119  ACVR1  ACSL3  KRAS  HAX1  PTPN13  STAT2  SPHK1  HGS  KDM4D  TPK1  MEF2C  GRB10  MAP3K12  RGS14  SLC8A1  TNFRSF10B  PILRB  CDC6"
0.0103311828534545,46,1022,1.71894511229149,"GO:0051174 Regulation of phosphorus metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0051174"," MTMR1  FBLN1  PSEN1  NBN  CCNY  CCDC88A  APOC1  GPNMB  DAB2IP  WARS1  TOM1L1  PAK1  NRG1  BRAF  ADAM9  DDX3X  DNM1L  HDAC6  ADNP  FMR1  TAFAZZIN  KIRREL1  RELN  MTOR  DMD  PLAUR  CDK5RAP3  UNC119  ACVR1  ACSL3  KRAS  HAX1  PTPN13  STAT2  SPHK1  HGS  KDM4D  TPK1  MEF2C  GRB10  MAP3K12  RGS14  SLC8A1  TNFRSF10B  PILRB  CDC6"
0.0109539087897126,53,1233,1.6416019773684,"GO:0048666 Neuron development ","https://amigo.geneontology.org/amigo/term/GO:0048666"," CDK16  SPG11  PLPPR4  PALLD  ATXN10  PAK1  DMD  LAMB1  FMR1  MACF1  KDM1A  JADE2  RASGRF1  GLI2  TOP2B  SLC1A3  PSEN1  WDR47  AURKA  HDAC6  ADNP  NEFM  SF3A2  RAB35  TMEM30A  UBE3A  STK25  NFE2L2  MTR  PLS1  ACAP3  KIDINS220  DBNL  DAB2IP  IGF1R  BRAF  CUL4B  ALCAM  PITPNA  RELN  LAMA2  LPAR1  VRK1  PRMT1  CAMK2G  DNM2  MEF2C  DICER1  CCDC88A  AHI1  SCARB2  PDLIM5  MTCH1"
0.0113442175892611,25,443,2.15521874664087,"GO:0060537 Muscle tissue development ","https://amigo.geneontology.org/amigo/term/GO:0060537"," DMD  MEF2C  GLI1  NRG1  MRTFB  LUC7L  COL11A1  ERBB3  MAP2K4  SPG11  KAT2A  PRMT1  KRAS  MEIS1  MTOR  DSG2  TAFAZZIN  ACVR1  TGFBR3  BMAL1  ADPRHL1  PDLIM5  EFEMP2  ZBTB18  SLC8A1"
0.0114989123661519,34,685,1.89558567952729,"GO:0031401 Positive regulation of protein modification process ","https://amigo.geneontology.org/amigo/term/GO:0031401"," NDFIP2  NBN  CCNY  CDK5RAP3  UBE3A  CCDC88A  GPNMB  DAB2IP  TOM1L1  SAE1  PAK1  NRG1  BRAF  ADAM9  SPHK1  DDX3X  POMT2  HSPA5  HDAC6  ADNP  FMR1  RELN  PELI1  MTOR  KDM1A  PLAUR  UNC119  ACVR1  KRAS  BMAL1  HAX1  MAP3K12  TNFRSF10B  PILRB"
0.0114989123661519,65,1604,1.54761904761905,"GO:0048699 Generation of neurons ","https://amigo.geneontology.org/amigo/term/GO:0048699"," CDK16  SPG11  PLPPR4  ACSL3  PALLD  ATXN10  PAK1  RELN  DMD  LAMB1  FMR1  MACF1  KDM1A  JADE2  RASGRF1  GLI2  TOP2B  SLC1A3  PSEN1  WDR47  AURKA  HDAC6  VRK1  ADNP  NBN  NEFM  SF3A2  RAB35  MDGA1  TMEM30A  UBE3A  STK25  NFE2L2  MTR  TGIF2  PLS1  ACAP3  KIDINS220  DBNL  DAB2IP  CDK5RAP2  IGF1R  MEIS1  BRAF  CUL4B  HIPK1  TRAPPC9  ALCAM  PITPNA  NRBP2  LAMA2  LPAR1  MEF2C  TEAD3  PRMT1  CAMK2G  DNM2  DICER1  SALL1  CCDC88A  AHI1  SCARB2  PDLIM5  CDK5RAP3  MTCH1"
0.0119008982510615,9,83,4.14113597246127,"GO:0060419 Heart growth ","https://amigo.geneontology.org/amigo/term/GO:0060419"," GLI1  NRG1  MAP2K4  ACACB  MEIS1  TGFBR3  MEF2C  ADPRHL1  PDLIM5"
0.012097867274336,24,420,2.18231292517007,"GO:0014706 Striated muscle tissue development ","https://amigo.geneontology.org/amigo/term/GO:0014706"," DMD  MEF2C  GLI1  NRG1  MRTFB  LUC7L  COL11A1  ERBB3  MAP2K4  SPG11  KAT2A  PRMT1  KRAS  MEIS1  MTOR  DSG2  TAFAZZIN  ACVR1  TGFBR3  BMAL1  ADPRHL1  PDLIM5  ZBTB18  SLC8A1"
0.0123660592548547,3,6,19.0952380952381,"GO:0002943 Trna dihydrouridine synthesis ","https://amigo.geneontology.org/amigo/term/GO:0002943"," DUS2  DUS1L  DUS4L-BCAP29"
0.0124207251709981,5,24,7.95634920634921,"GO:0031954 Positive regulation of protein autophosphorylation ","https://amigo.geneontology.org/amigo/term/GO:0031954"," NBN  GPNMB  TOM1L1  NRG1  DDX3X"
0.0124447591205599,11,121,3.47186147186147,"GO:0022037 Metencephalon development ","https://amigo.geneontology.org/amigo/term/GO:0022037"," HSPA5  GLI2  PSEN1  AARS1  KAT2A  GLI1  ATF2  IGF1R  NCSTN  SEZ6L2  LPAR1"
0.0124882488589002,22,371,2.26466435630856,"GO:0006310 Dna recombination ","https://amigo.geneontology.org/amigo/term/GO:0006310"," TOP2B  NBN  XRCC3  SPIDR  WRN  XRCC2  ZSWIM7  RAD21L1  RNF126  PRMT1  WRAP53  HSPD1  RADX  TRRAP  PELI1  PMS2  CYREN  TNFSF12  SMARCAD1  KDM1A  POLN  KDM4D"
0.012530238255287,9,84,4.09183673469388,"GO:0010569 Regulation of double-strand break repair via homologous recombination ","https://amigo.geneontology.org/amigo/term/GO:0010569"," RNF126  PRMT1  WRAP53  RADX  SPIDR  TRRAP  PELI1  KDM1A  NBN"
0.0130201887514329,6,37,6.19305019305019,"GO:0009112 Nucleobase metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0009112"," CTPS2  DPYD  KDM1A  CPS1  TYMP  MTOR"
0.0130643198870562,23,398,2.20698731754008,"GO:0016050 Vesicle organization ","https://amigo.geneontology.org/amigo/term/GO:0016050"," DNM2  SEC23B  PLEKHJ1  STX16  AP1G1  TMEM9  SPG11  TFG  TMEM175  SEC16A  SPHK1  ATP6AP2  VPS33B  LYST  ZEB2  ZFYVE16  ATP6V0B  VPS33A  TRAPPC9  TRAPPC6B  HGS  EPS15  SCARB2"
0.0130778721892864,13,163,3.04586619924043,"GO:0021915 Neural tube development ","https://amigo.geneontology.org/amigo/term/GO:0021915"," CC2D2A  GLI2  PSEN1  IFT52  KAT2A  GPR161  ARL13B  MED12  BRD2  FUZ  ATP6AP2  STIL  DEAF1"
0.0130778721892864,13,163,3.04586619924043,"GO:0031023 Microtubule organizing center organization ","https://amigo.geneontology.org/amigo/term/GO:0031023"," FBXW11  STIL  CDK5RAP2  RTTN  KAT2A  XPO1  AURKA  NSFL1C  CEP68  XRCC3  XRCC2  DNM2  CCNL1"
0.0136704211314339,43,952,1.7249899959984,"GO:0032880 Regulation of protein localization ","https://amigo.geneontology.org/amigo/term/GO:0032880"," NPEPPS  SAE1  RHBDF1  SERGEF  STAC2  SPIDR  DNM1L  VRK1  CSK  CDK5RAP3  TMEM30A  NUMA1  ADAM9  LARP7  USP7  MTOR  XPO1  HDAC6  RHBDD3  FERMT1  CDK16  LZTS2  ENY2  PLS1  BMPER  GAPVD1  NSFL1C  KDM1A  RIPOR1  PSEN1  KIAA0586  NDFIP2  CCDC88A  ACSL3  GNAI1  GLUL  WRAP53  GSN  ILRUN  WWP2  PSMD9  BMAL1  HAX1"
0.0138716095082217,19,301,2.41069451036228,"GO:0006260 Dna replication ","https://amigo.geneontology.org/amigo/term/GO:0006260"," RTF2  GINS1  SMARCAL1  PRIMPOL  WRN  FAM111A  JADE2  GLI2  NBN  GLI1  CHTF18  MAP2K4  CDC6  POLRMT  DNAJC2  RBBP6  POLN  NFIC  WIZ"
0.0142566463063856,22,376,2.23454913880446,"GO:0031346 Positive regulation of cell projection organization ","https://amigo.geneontology.org/amigo/term/GO:0031346"," MACF1  KDM1A  HDAC6  ADNP  SF3A2  KAT2A  TMEM30A  STK25  NFE2L2  FAM98A  DAB2IP  IGF1R  BRAF  RELN  MTOR  FUZ  CCDC88A  ARAP1  DMD  FMR1  KIDINS220  SCARB2"
0.0150892735438734,12,145,3.16059113300493,"GO:0000018 Regulation of dna recombination ","https://amigo.geneontology.org/amigo/term/GO:0000018"," RNF126  PRMT1  WRAP53  RADX  SPIDR  TRRAP  PELI1  PMS2  TNFSF12  SMARCAD1  KDM1A  NBN"
0.0150892735438734,13,166,2.99082042455536,"GO:0030902 Hindbrain development ","https://amigo.geneontology.org/amigo/term/GO:0030902"," HSPA5  GLI2  PSEN1  AARS1  KAT2A  GLI1  ATF2  IGF1R  NCSTN  ARL13B  SEZ6L2  LPAR1  AHI1"
0.0150892735438734,32,644,1.89766341319136,"GO:0051640 Organelle localization ","https://amigo.geneontology.org/amigo/term/GO:0051640"," FBXW11  DNM2  XPO1  DNM1L  SPG11  ARHGAP21  NUP98  STX16  RHOT1  CDK5RAP2  NUMA1  STK25  VPS33A  VPS33B  MTOR  PSEN1  HDAC6  ARMCX3  KAT2A  TFG  FAM98A  SEC16A  AP1G1  DCTN2  DMD  RAD21L1  NSFL1C  RIPOR1  HGS  TRAPPC9  TRAPPC6B  LRPPRC"
0.0161630590629436,26,484,2.05155450609996,"GO:0016055 Wnt signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0016055"," GRB10  TLE4  LZTS2  CCNY  FRMD8  TLE3  ATP6AP2  PPP1CA  SALL1  NPHP3  TMEM9  FBXW11  PSEN1  ADNP  FERMT1  PORCN  MACF1  DAB2IP  SKIC8  MED12  GLI1  ZEB2  USP47  DDX3X  FUZ  BMAL1"
0.0163499444184307,6,39,5.87545787545788,"GO:0071711 Basement membrane organization ","https://amigo.geneontology.org/amigo/term/GO:0071711"," POMT2  POMGNT1  FERMT1  RIC8A  LAMB1  LAMA2"
0.0164021540811077,4,15,10.184126984127,"GO:0001325 Formation of extrachromosomal circular dna ","https://amigo.geneontology.org/amigo/term/GO:0001325"," XRCC3  NBN  SMARCAL1  WRN"
0.0164021540811077,21,356,2.25280898876404,"GO:0060562 Epithelial tube morphogenesis ","https://amigo.geneontology.org/amigo/term/GO:0060562"," CC2D2A  GLI2  PSEN1  IFT52  LZTS2  KAT2A  ACVR1  KDM5B  KRAS  ARL13B  PPP1CA  MED12  BRD2  FUZ  NPHP3  PAK1  MEF2C  SALL1  STIL  AHI1  DEAF1"
0.0164021540811077,4,15,10.184126984127,"GO:0090656 T-circle formation ","https://amigo.geneontology.org/amigo/term/GO:0090656"," XRCC3  NBN  SMARCAL1  WRN"
0.0164021540811077,4,15,10.184126984127,"GO:0090737 Telomere maintenance via telomere trimming ","https://amigo.geneontology.org/amigo/term/GO:0090737"," XRCC3  NBN  SMARCAL1  WRN"
0.017125873112976,152,4545,1.27721724553408,"GO:0006950 Response to stress ","https://amigo.geneontology.org/amigo/term/GO:0006950"," NFE2L2  HSPA5  GGT5  FOXRED2  NBN  GTF2H3  DAP  NEK4  STAT1  IL1R1  PMS2  CYREN  XRCC3  STAT5A  MACF1  POLN  APTX  SMARCAL1  ULK3  HSPD1  RADX  CUL4B  HIPK1  UVSSA  DNAJB14  PRIMPOL  SPIDR  OXR1  WRN  PDIA3  TMUB2  STAT2  MACIR  CHEK2  BRCC3  P4HB  TRRAP  XRCC2  BAG6  ZSWIM7  RAD21L1  TAF9  CFH  KDM1A  ZMYND11  TRAF3IP2  ATXN3  RNF126  FBLN1  ITCH  PSEN1  AURKA  VRK1  FMR1  NFAT5  CARD8  ATE1  DROSHA  STK25  ATF2  TNFRSF10B  SMUG1  PRMT1  TBC1D5  PUM1  DAB2IP  NPEPPS  WRAP53  SEC16A  PAK1  FAU  SUV39H2  NRG1  FAM111A  PPP1CA  C1QTNF1  MSL2  RAD23A  SHARPIN  SLC8A1  KDM4D  USP7  PELI1  MTOR  DDX3X  POMT2  CPS1  MAP2K4  TGFBR3  NDST1  ACADVL  ACACB  TOP2B  SLC1A3  POMGNT1  HDAC6  SETD1A  RHBDD3  GPI  CDK5RAP3  GLI1  ERBIN  UBE3A  ACVR1  MTR  CD46  RBBP6  GLUL  IGF1R  LNPK  GSN  BRAF  SMARCAD1  NFKBID  ADAM9  RGS14  SCN9A  ZEB2  USP47  KRT8  RNF34  MCTP1  SPHK1  VWA1  VPS33B  PROS1  YTHDF3  RELN  ILRUN  DMD  NDRG1  FERMT1  RIPOR1  LETMD1  RASGRF1  WAC  LYST  RBPMS  AP1G1  SLC19A1  DUS2  CASP8  EIF2B3  MEF2C  BMAL1  PLAUR  ERBB3  SMARCD2  KAT2A  ENY2  IL32  DNAJC2"
0.0172570511199469,25,461,2.07106703852908,"GO:0009314 Response to radiation ","https://amigo.geneontology.org/amigo/term/GO:0009314"," UVSSA  PRIMPOL  KDM1A  CUL4B  SPIDR  WRN  XRRA1  BRCC3  NOC2L  SLC1A3  CRTC1  RO60  KMT2A  KRAS  MEIS2  BRAF  RGS14  USP47  PPP1CA  RIC8A  CHEK2  XRCC2  TP53I13  KDM4D  UNC119"
0.0176121751062155,51,1207,1.61368209255533,"GO:0051726 Regulation of cell cycle ","https://amigo.geneontology.org/amigo/term/GO:0051726"," CDK11A  AURKA  CDC6  NBN  CDK5RAP3  CDK5RAP2  CCSAP  NME6  CHEK2  JADE2  RPS6KA2  CCNY  KAT2A  GLI1  STIL  MEIS2  CCNH  PUM1  GPNMB  DAB2IP  NUMA1  TOM1L1  UHRF2  YY1AP1  TP53I13  SPHK1  CDK13  XPO1  CDK16  PPP2R1A  IGF1R  CUL4B  BRCC3  NSFL1C  WIZ  WAC  ACVR1  ATF2  XRCC3  GNAI1  ATXN10  USP47  RAD23A  TRRAP  DDX3X  MLF1  BMAL1  SMARCD2  ANAPC13  CCNL1  PRMT5"
0.0176911381405381,8,72,4.24338624338624,"GO:0006473 Protein acetylation ","https://amigo.geneontology.org/amigo/term/GO:0006473"," KAT2A  NAA15  NAA16  BAG6  HDAC6  BMAL1  DDX3X  SPHK1"
0.0176911381405381,27,516,1.99833887043189,"GO:0008380 Rna splicing ","https://amigo.geneontology.org/amigo/term/GO:0008380"," LUC7L  ZNF638  SF3A2  CLK4  DBR1  DDX46  ZRSR2  CDK11A  FMR1  CASC3  CCNL1  CDK13  PPIL2  PRMT1  THOC6  PRMT7  PRPF38B  RP9  LARP7  PRMT5  NUP98  RBPMS  KAT2A  FAM98A  ENY2  TRRAP  TAF9"
0.0176911381405381,31,625,1.89424761904762,"GO:0030162 Regulation of proteolysis ","https://amigo.geneontology.org/amigo/term/GO:0030162"," UBE3A  PSMC5  RHBDF1  CASP8  ATXN3  XPO1  CARD8  UFSP2  HSPD1  RAD23A  TAF9  PSEN1  AURKA  IFT52  GSN  BAG6  NCSTN  PLAUR  FBXW11  HDAC6  WAC  DAP  DAB2IP  MTCH1  USP47  RNF34  USP7  DDX3X  FMR1  ADAM9  NFE2L2"
0.0176911381405381,66,1674,1.50571769926609,"GO:0043067 Regulation of programmed cell death ","https://amigo.geneontology.org/amigo/term/GO:0043067"," CASP8  ERBB3  TNFRSF10B  MTCH1  ANP32A  HAX1  RNF34  SPHK1  TAF9  RPS6KA2  PSEN1  ICAM1  DAB2IP  IGF1R  ADAMTSL4  NRG1  BRAF  TNFSF12  MAP2K4  GLI2  AURKA  AARS1  ADNP  GPI  CARD8  PPP2R1A  NFE2L2  AKR1A1  STAMBP  KRAS  MAP3K12  DEDD  DEDD2  OXR1  PDIA3  ZEB2  USP47  PPP1CA  NRBP2  XRCC2  PELI1  LPAR1  BAG6  KDM1A  PLAUR  ZMYND11  HSPA5  ITCH  ACVR1  HSPD1  GSN  NAA15  NAA16  P4HB  NOC2L  DDX3X  MEF2C  TRIM2  STIL  AHI1  DNM2  PSMC5  CCNL1  TRRAP  MTOR  STAT1"
0.0176911381405381,12,149,3.07574304889741,"GO:0045739 Positive regulation of dna repair ","https://amigo.geneontology.org/amigo/term/GO:0045739"," RNF126  PRMT1  WRAP53  TRRAP  PELI1  TOP2B  CYREN  BRCC3  SPIDR  KDM4D  NBN  SMARCD2"
0.0176911381405381,14,192,2.78472222222222,"GO:0046777 Protein autophosphorylation ","https://amigo.geneontology.org/amigo/term/GO:0046777"," VRK1  NBN  STK25  GPNMB  IGF1R  ULK3  TOM1L1  PAK1  NRG1  CHEK2  MTOR  DDX3X  MAP3K12  AURKA"
0.0176911381405381,3,7,16.3673469387755,"GO:0070202 Regulation of establishment of protein localization to chromosome ","https://amigo.geneontology.org/amigo/term/GO:0070202"," SPIDR  USP7  WRAP53"
0.0176911381405381,3,7,16.3673469387755,"GO:1904640 Response to methionine ","https://amigo.geneontology.org/amigo/term/GO:1904640"," PRMT1  MTOR  NFE2L2"
